user_id,event_type,dress_id,body_match_score,style_score,final_rating
U1494,Reception,D139,0.77,0.95,4
U129,Party,D95,0.95,0.87,5
U3433,Wedding,D198,0.64,0.64,4
U2440,Festival,D178,0.6,0.74,5
U2098,Formal,D195,0.76,0.71,3
U4135,Party,D192,0.95,0.81,5
U4423,Reception,D120,0.76,0.99,3
U1042,Reception,D53,0.86,0.89,5
U3134,Wedding,D196,0.96,0.89,3
U1360,Wedding,D140,0.85,0.8,3
U1255,Wedding,D175,0.64,0.78,4
U3932,Festival,D79,0.88,0.6,4
U1545,College,D129,0.76,0.81,4
U115,Party,D32,0.78,0.64,3
U3117,College,D61,0.72,0.88,3
U4993,College,D68,0.73,0.9,3
U590,Formal,D84,0.64,0.98,3
U3527,Wedding,D176,0.99,0.86,5
U4600,Formal,D125,0.83,0.99,3
U303,Party,D121,0.81,0.61,5
U1051,Reception,D46,0.87,0.8,3
U4537,Reception,D36,0.74,0.99,3
U2446,Reception,D187,0.93,0.96,3
U3546,Festival,D153,0.62,0.66,3
U3457,Reception,D141,0.83,0.93,5
U2959,Festival,D62,0.72,0.75,3
U2789,Reception,D37,0.74,0.82,3
U4285,Festival,D148,0.7,0.79,3
U1075,Festival,D138,0.84,0.83,5
U367,Festival,D169,0.64,0.95,3
U1168,Festival,D49,0.84,0.95,3
U4727,Reception,D136,0.61,0.64,4
U3514,Formal,D72,0.87,0.61,5
U1810,Party,D151,0.72,0.84,3
U2633,Party,D56,0.79,0.6,4
U3578,Formal,D67,0.87,0.7,3
U3205,Reception,D87,0.61,0.95,3
U1826,Reception,D139,0.71,0.72,3
U401,Festival,D108,0.99,0.69,5
U4978,Party,D182,0.62,0.82,3
U2848,Formal,D144,0.65,0.64,4
U1209,Festival,D49,0.64,0.87,4
U4318,Wedding,D29,0.86,0.97,5
U4390,Reception,D46,0.79,0.69,3
U1873,Festival,D62,1.0,0.77,3
U4227,College,D45,0.87,0.89,4
U2438,Reception,D193,0.69,0.62,3
U2712,Wedding,D175,0.88,0.93,5
U2135,Formal,D101,0.73,0.72,5
U3651,Party,D192,0.67,0.64,4
U613,Party,D109,0.97,0.96,3
U2313,Festival,D92,0.84,0.87,4
U2575,Reception,D110,0.87,0.86,5
U337,Festival,D79,0.83,0.62,4
U1244,Formal,D48,0.67,0.84,4
U2934,Party,D54,0.88,0.75,5
U487,Reception,D139,0.94,0.87,4
U4441,Reception,D110,0.87,0.66,4
U2671,Festival,D108,0.67,0.69,5
U472,Festival,D43,0.76,0.99,3
U2408,Festival,D43,0.69,0.67,3
U1401,Wedding,D163,0.97,0.82,4
U1690,Festival,D177,0.83,0.86,3
U1025,Festival,D177,0.91,0.98,3
U1234,Reception,D53,0.82,0.78,3
U4541,Party,D1,0.65,0.67,4
U4475,Formal,D74,0.8,0.7,3
U3842,College,D130,0.71,0.71,5
U3606,Wedding,D17,0.95,0.69,4
U2517,Party,D1,0.69,0.6,4
U2724,Party,D109,0.82,0.81,5
U1243,Wedding,D162,0.82,0.75,4
U752,Festival,D102,0.87,0.87,3
U2116,Party,D165,0.75,0.73,5
U2579,Wedding,D175,0.96,0.61,4
U2364,Reception,D181,0.99,0.79,3
U3553,Formal,D75,0.83,0.84,4
U2398,Festival,D111,0.96,0.85,3
U4215,Reception,D100,0.73,0.68,3
U442,Party,D32,0.72,0.61,4
U906,Wedding,D4,0.95,0.92,3
U2701,Festival,D106,0.87,0.94,3
U2717,Festival,D138,0.72,0.66,4
U1004,Festival,D49,0.84,0.66,4
U2663,Reception,D193,0.7,0.93,5
U3077,Reception,D80,0.94,0.71,3
U2034,Formal,D142,0.68,0.84,3
U212,College,D13,0.71,0.96,4
U902,Festival,D66,0.96,0.67,4
U1212,Reception,D8,0.99,0.8,3
U1210,Party,D121,0.97,0.76,5
U2842,College,D3,0.7,0.95,4
U3321,College,D124,0.66,0.69,5
U3958,Formal,D89,0.87,0.62,3
U557,Formal,D127,0.75,0.85,4
U2887,Party,D113,1.0,0.78,5
U2210,Party,D65,0.74,0.83,3
U3012,Party,D174,0.99,0.69,5
U2592,Wedding,D157,0.74,1.0,4
U4383,Formal,D159,0.96,0.87,3
U1390,Reception,D152,0.82,0.9,3
U751,College,D70,0.89,0.92,4
U1064,College,D45,0.81,0.69,4
U3598,Reception,D141,0.79,0.98,5
U2337,Festival,D107,0.75,0.81,3
U3330,Reception,D110,0.87,0.91,3
U4627,College,D168,1.0,0.75,4
U4331,Wedding,D175,0.79,0.9,3
U2138,Reception,D103,0.64,0.97,4
U888,Party,D99,0.81,0.92,3
U1106,Wedding,D28,0.99,0.66,5
U1638,Reception,D31,0.74,0.78,3
U542,Party,D42,0.9,0.73,3
U149,Reception,D15,0.74,0.64,5
U983,Party,D137,0.71,0.65,5
U327,Party,D78,0.61,0.68,3
U2716,Reception,D166,0.65,0.92,4
U2760,Festival,D105,0.78,0.61,3
U1578,Party,D85,0.88,0.79,5
U3950,Party,D135,0.64,0.76,4
U4426,Wedding,D23,0.97,0.84,4
U4689,Reception,D47,1.0,0.87,3
U2690,Festival,D52,0.84,0.92,4
U1576,Reception,D15,0.68,0.94,5
U1606,Wedding,D83,0.81,0.64,4
U3810,Festival,D49,0.83,0.63,3
U3708,Reception,D20,0.97,0.83,5
U1559,Reception,D12,0.76,0.68,4
U2814,Wedding,D23,0.66,0.77,5
U1603,Party,D191,0.88,0.99,4
U86,Festival,D107,0.62,0.65,4
U1484,Formal,D64,0.69,0.99,4
U1046,Festival,D49,0.86,0.62,4
U1144,Wedding,D162,0.93,0.68,5
U4447,Formal,D179,0.73,0.8,5
U4275,Formal,D171,0.95,0.66,4
U1688,College,D168,0.95,0.8,5
U2460,Reception,D31,0.93,0.61,4
U159,Wedding,D86,0.73,0.82,3
U4287,Formal,D171,0.88,0.77,3
U1239,Festival,D117,0.77,0.78,4
U4155,Party,D85,0.97,0.6,3
U450,Wedding,D94,0.84,0.95,4
U2499,Wedding,D118,0.8,0.77,3
U3742,Reception,D50,0.97,0.82,5
U3868,Party,D85,0.61,0.64,5
U2592,College,D130,0.91,0.85,5
U3033,Festival,D117,0.66,0.69,3
U140,Festival,D183,0.9,0.72,3
U150,Formal,D143,0.79,0.65,4
U1582,Reception,D47,0.92,0.86,3
U4246,College,D129,0.61,0.75,3
U2259,Reception,D41,0.62,0.7,5
U886,Reception,D46,0.99,0.8,5
U3518,Reception,D36,0.92,0.61,3
U3668,Party,D174,0.81,0.64,5
U4055,Party,D85,0.95,0.73,4
U2637,Reception,D50,0.74,0.68,5
U2837,Formal,D64,0.89,0.93,3
U3971,Formal,D127,0.88,0.75,3
U781,Wedding,D134,0.64,0.87,3
U4334,Formal,D147,0.78,0.96,4
U3211,Festival,D169,0.87,0.87,3
U2869,Reception,D103,0.69,0.95,4
U1704,College,D199,0.88,0.79,5
U2517,Wedding,D167,0.63,0.98,5
U3590,Formal,D22,0.94,0.65,4
U3712,College,D199,0.64,0.67,3
U985,Party,D182,0.73,0.79,4
U1634,Party,D56,0.9,0.88,4
U4582,Wedding,D198,0.8,0.91,4
U1926,Party,D51,0.66,0.61,5
U3477,Festival,D131,0.95,0.7,4
U170,Formal,D171,0.9,0.89,4
U3394,Formal,D143,0.92,0.7,3
U3317,Party,D65,0.82,0.7,5
U4690,Formal,D48,0.91,0.79,4
U257,Formal,D101,0.74,0.83,4
U3525,Formal,D159,0.94,0.8,4
U2287,College,D19,0.81,0.63,5
U3783,Wedding,D134,0.92,0.69,5
U3894,Wedding,D162,0.88,0.86,5
U3393,Wedding,D157,0.95,0.86,4
U1578,Formal,D75,0.94,0.65,4
U3582,Formal,D18,0.88,0.98,3
U783,College,D35,0.68,0.92,5
U1473,Formal,D101,0.61,0.79,5
U1855,Festival,D106,0.92,0.8,5
U4909,Reception,D44,0.93,0.74,4
U3206,Festival,D49,0.71,0.87,4
U3235,Party,D95,0.65,0.6,3
U3734,Festival,D25,0.93,0.85,3
U28,Wedding,D17,0.75,0.93,4
U4911,Reception,D5,0.97,0.93,5
U2623,College,D168,0.76,0.73,5
U1216,Formal,D89,0.68,0.64,3
U3617,Formal,D75,0.92,0.92,3
U4223,Party,D151,1.0,0.96,3
U2698,College,D70,0.65,0.77,5
U2339,Festival,D131,0.65,0.7,5
U2766,Wedding,D196,0.63,0.85,5
U2940,Formal,D75,0.83,0.92,5
U4497,Formal,D75,0.62,0.78,5
U2405,Festival,D9,0.95,0.82,3
U3980,Formal,D147,0.89,0.61,5
U4755,Reception,D50,0.72,0.62,5
U3748,Formal,D48,0.73,0.73,4
U1186,Party,D81,0.71,0.88,5
U2619,Formal,D164,0.73,0.67,3
U989,Wedding,D26,0.86,0.91,5
U820,College,D156,0.94,0.95,3
U532,Reception,D8,0.96,0.87,5
U3637,Reception,D58,0.85,0.64,4
U4270,Formal,D185,0.81,0.86,5
U3814,Wedding,D118,0.96,0.63,5
U1351,Wedding,D150,0.65,0.92,5
U2989,Festival,D114,0.64,0.77,5
U3756,Reception,D60,0.89,1.0,3
U3811,Festival,D105,0.9,0.8,3
U2742,Formal,D159,0.66,0.86,3
U2300,College,D19,0.96,0.62,5
U64,Reception,D139,0.93,0.96,4
U2977,Festival,D9,0.77,0.84,3
U1205,Festival,D138,0.86,0.75,4
U2130,Formal,D77,0.8,0.92,3
U4117,College,D199,0.65,0.66,3
U4118,Formal,D74,0.74,0.9,5
U2299,Wedding,D134,0.99,0.94,4
U140,Reception,D58,0.95,0.73,4
U2473,Festival,D131,0.94,0.65,4
U4140,Festival,D106,0.67,0.93,3
U976,College,D194,0.7,0.94,3
U1302,Wedding,D83,0.68,0.87,5
U2500,Reception,D37,0.81,0.75,3
U3743,Reception,D20,0.83,0.63,3
U1110,Wedding,D30,0.91,0.77,3
U3531,Party,D56,0.66,0.81,5
U2303,Formal,D75,0.63,0.77,4
U3817,Formal,D14,0.65,0.86,3
U3101,Reception,D58,0.89,0.85,3
U3366,Wedding,D86,0.97,0.84,4
U391,College,D70,0.8,0.75,5
U1487,Wedding,D162,0.72,0.89,3
U3390,Formal,D27,0.74,0.84,3
U694,Party,D165,0.98,0.79,5
U2134,Reception,D200,0.6,0.68,3
U2313,Festival,D79,0.92,0.82,5
U1858,Wedding,D190,0.87,0.72,5
U4151,College,D19,0.64,0.93,4
U1314,College,D168,0.64,0.92,3
U896,College,D35,0.75,0.8,5
U2151,Party,D32,0.89,0.97,4
U4258,Wedding,D140,0.74,0.91,3
U3942,Festival,D69,0.66,0.74,5
U279,College,D13,0.98,0.64,3
U1704,Wedding,D140,0.83,0.74,4
U794,Formal,D127,0.9,0.91,4
U4236,Festival,D92,0.75,0.89,3
U2773,Wedding,D17,0.95,0.62,3
U3284,Party,D51,0.84,0.89,3
U16,Formal,D14,0.71,0.73,5
U1616,Festival,D9,0.95,0.97,4
U3146,Reception,D11,0.97,0.78,5
U2782,Festival,D69,0.61,0.61,4
U2540,Formal,D171,0.98,0.71,3
U988,Wedding,D170,0.7,0.65,5
U3964,College,D70,0.65,0.86,3
U2522,Formal,D27,0.64,0.94,4
U4221,Formal,D39,0.82,0.84,4
U3803,Festival,D178,0.91,0.9,5
U1605,Festival,D105,0.73,0.95,4
U1451,Formal,D74,0.85,0.97,5
U3327,College,D10,0.66,0.83,4
U3073,Festival,D49,0.63,0.83,4
U171,Party,D56,0.77,0.96,3
U4642,Festival,D107,0.86,0.81,3
U1809,Formal,D71,0.65,0.9,4
U1193,Party,D180,0.85,0.63,3
U4375,College,D91,0.81,0.9,3
U42,College,D45,0.76,0.74,4
U1317,Reception,D5,0.86,0.6,5
U3956,Festival,D107,0.83,0.63,4
U3664,Reception,D110,0.62,0.87,4
U4126,Formal,D104,0.84,0.68,5
U4643,College,D16,0.69,0.78,5
U3017,Party,D65,0.82,0.96,4
U631,Festival,D178,0.86,0.68,3
U2075,Formal,D55,0.75,0.65,4
U4056,College,D70,0.93,0.68,3
U9,Reception,D50,0.72,0.7,3
U1258,Festival,D153,0.92,0.87,4
U4868,College,D35,0.85,0.88,3
U3167,College,D199,0.94,0.63,3
U1100,Party,D113,0.83,0.73,3
U2252,Festival,D114,0.63,0.93,3
U330,Festival,D169,0.99,0.77,4
U4919,Reception,D187,0.97,0.73,3
U772,Party,D180,0.68,0.7,3
U615,Formal,D164,0.61,1.0,5
U4996,Formal,D14,0.78,0.84,4
U1570,Party,D182,0.77,0.72,3
U1293,Formal,D145,0.94,0.64,3
U1514,Formal,D55,0.96,0.96,5
U698,Festival,D108,0.66,0.85,5
U4686,Party,D113,0.77,0.9,3
U3664,Reception,D58,0.6,0.75,3
U762,Reception,D41,0.75,0.72,5
U127,Wedding,D24,0.69,0.88,3
U1630,Festival,D197,0.69,0.87,5
U3800,College,D155,0.87,0.88,5
U4867,Formal,D96,0.62,0.84,4
U4701,Party,D109,1.0,0.89,5
U3936,Formal,D143,0.79,0.61,4
U3801,Festival,D43,0.76,0.99,3
U1727,Party,D40,0.93,0.94,5
U3586,College,D45,0.78,0.99,3
U1043,Reception,D11,0.72,0.71,3
U3660,Formal,D161,0.62,0.66,3
U135,Party,D158,0.91,0.93,3
U4782,College,D45,0.97,0.74,4
U2442,Party,D165,0.86,0.95,5
U2164,Party,D76,0.7,0.93,5
U4168,Wedding,D17,0.97,0.98,3
U2493,Formal,D75,0.97,0.81,3
U3877,Wedding,D173,0.98,0.9,3
U2913,Formal,D125,0.71,1.0,3
U2186,Reception,D120,0.65,0.6,3
U4770,Festival,D153,0.99,0.61,4
U701,Wedding,D198,0.87,0.63,3
U2844,Formal,D185,0.81,0.67,4
U1816,College,D19,0.97,0.98,4
U963,Party,D42,0.65,0.69,5
U3884,Festival,D131,0.63,0.99,3
U3632,Wedding,D160,0.68,0.69,5
U3541,Formal,D125,0.65,0.72,4
U4073,Party,D54,0.72,0.95,3
U4305,Wedding,D112,0.73,0.63,5
U3290,Formal,D27,0.92,0.91,5
U4815,Party,D40,0.85,1.0,4
U716,Party,D132,0.99,0.89,5
U4126,Formal,D147,0.75,0.74,3
U3275,College,D155,0.8,0.82,5
U3031,Reception,D47,0.86,0.83,3
U4272,Formal,D161,0.82,0.95,5
U1339,Formal,D195,0.81,0.64,3
U4584,Formal,D104,0.91,0.7,4
U3881,Formal,D159,0.67,0.72,4
U1125,Formal,D21,0.68,0.97,4
U146,College,D16,0.62,0.75,5
U3627,Formal,D164,0.74,0.72,4
U2935,Wedding,D2,0.96,0.74,4
U1987,Festival,D131,0.72,0.63,4
U2803,Reception,D141,0.79,0.77,3
U3832,College,D16,0.97,0.78,4
U4859,College,D3,0.61,0.96,3
U3818,Formal,D55,0.86,0.77,4
U597,Party,D76,0.79,0.88,4
U2818,Reception,D152,0.67,0.74,3
U708,College,D10,0.89,0.82,3
U4413,Festival,D88,0.83,0.78,4
U488,Festival,D153,0.91,0.86,5
U3867,Festival,D34,0.86,0.75,4
U157,Formal,D96,0.94,0.84,3
U2757,College,D19,0.71,0.68,4
U2272,Reception,D80,0.82,0.77,5
U808,Festival,D66,0.78,0.61,5
U55,Party,D128,0.69,0.82,3
U1595,Formal,D64,0.61,0.81,5
U441,Party,D128,0.61,0.92,4
U1952,College,D116,0.89,0.8,5
U2583,Festival,D62,0.72,0.91,5
U1816,Reception,D36,0.96,0.73,5
U2049,Reception,D193,0.8,0.9,4
U2419,Formal,D7,0.8,0.88,3
U4605,Festival,D177,0.95,0.67,5
U1330,Party,D65,0.74,0.99,5
U4507,Formal,D72,0.66,0.7,5
U2389,Festival,D34,0.84,0.68,3
U1786,College,D68,0.99,0.71,3
U633,Party,D65,0.78,0.96,3
U146,Party,D40,0.97,0.94,4
U254,Formal,D64,0.76,0.94,5
U4578,Wedding,D82,0.83,0.91,3
U4380,Party,D81,0.67,0.62,4
U2684,Reception,D58,0.63,0.98,3
U1031,Formal,D55,0.94,0.71,5
U1880,Formal,D55,0.97,0.91,3
U4012,Reception,D50,0.68,0.78,4
U4813,Festival,D114,0.63,0.61,5
U1593,Wedding,D176,0.97,0.86,5
U3546,Festival,D69,0.64,0.81,4
U1714,Reception,D57,0.8,0.98,3
U3960,Party,D191,0.82,0.67,5
U651,Wedding,D160,0.83,0.87,4
U4266,Formal,D104,0.69,0.73,5
U499,Party,D65,0.91,0.87,3
U363,Party,D192,0.84,0.72,5
U17,Reception,D193,0.73,0.77,3
U3771,Wedding,D190,0.88,0.85,5
U4545,Festival,D52,0.7,0.92,5
U4635,Reception,D41,0.84,0.74,3
U2704,College,D93,0.87,0.61,5
U1820,Festival,D138,0.87,0.88,5
U3159,Wedding,D30,0.84,0.94,3
U85,Festival,D169,0.71,0.98,5
U4736,Party,D151,0.79,0.76,3
U1260,Party,D81,0.94,0.82,5
U903,Party,D113,0.7,0.9,5
U880,Formal,D18,0.69,0.92,3
U1993,Wedding,D175,0.93,0.61,4
U4759,Formal,D21,0.95,0.63,3
U1790,Party,D182,0.85,0.64,4
U2831,Formal,D195,0.87,0.89,4
U1295,Festival,D62,0.91,0.69,3
U1825,Formal,D7,0.96,0.75,4
U4134,Reception,D200,0.75,0.9,4
U78,Wedding,D112,0.73,0.87,3
U3302,Wedding,D198,0.82,0.76,4
U1661,Party,D54,0.95,0.79,3
U2207,Reception,D8,0.95,0.65,5
U698,Reception,D181,0.88,0.68,3
U3041,Party,D182,0.86,0.63,5
U4567,Wedding,D83,0.68,0.99,4
U3445,Wedding,D198,0.8,0.95,5
U3733,Wedding,D28,0.86,0.97,4
U1984,Party,D121,0.83,0.73,5
U1879,Wedding,D112,0.94,0.7,3
U4715,Reception,D11,0.95,0.61,5
U3077,Wedding,D176,0.63,0.92,5
U678,College,D3,1.0,0.94,4
U3164,Wedding,D90,0.76,0.78,4
U350,Formal,D73,0.84,0.72,3
U4177,Festival,D62,0.96,0.88,5
U3659,Reception,D31,0.74,0.6,5
U1131,Wedding,D170,0.89,0.71,5
U1968,College,D70,0.88,0.84,3
U498,Reception,D44,0.62,0.86,4
U3740,Festival,D106,0.75,0.7,4
U745,Formal,D48,0.72,0.71,3
U3273,Reception,D120,0.76,0.82,4
U4123,Reception,D58,0.87,0.89,4
U3712,Festival,D119,0.74,0.87,3
U2222,College,D122,0.66,0.87,5
U1770,Reception,D11,0.77,0.71,4
U2481,Formal,D7,0.82,0.61,5
U4689,College,D35,0.98,0.78,4
U3282,Formal,D84,0.64,0.64,4
U1555,College,D13,0.72,0.83,4
U1642,Reception,D80,0.93,0.87,5
U1733,Party,D99,0.87,0.61,3
U4138,Festival,D62,0.74,0.68,3
U1787,Party,D191,0.76,0.95,3
U2366,Festival,D108,0.94,0.62,4
U2199,Festival,D148,0.93,0.72,4
U2287,Reception,D193,0.67,0.79,5
U4332,Reception,D110,0.98,0.71,3
U1063,Formal,D38,0.62,0.71,4
U257,Reception,D57,0.8,0.99,3
U2240,Festival,D131,0.98,0.97,5
U515,Festival,D66,0.72,0.7,4
U881,Formal,D142,0.68,0.77,3
U2095,Formal,D7,0.81,0.96,5
U2979,Festival,D79,0.8,0.68,5
U4606,College,D172,0.95,0.72,4
U1371,Formal,D127,0.67,0.78,5
U612,Party,D40,0.82,0.82,4
U455,Formal,D164,0.88,0.84,5
U2425,Festival,D178,0.77,0.74,3
U1489,Formal,D195,0.95,0.61,3
U2985,Formal,D89,0.88,0.97,4
U2193,Reception,D181,0.91,0.85,4
U4664,Formal,D21,0.8,0.71,5
U208,Reception,D8,0.7,0.65,5
U3105,College,D10,0.84,0.62,5
U3562,Wedding,D26,0.72,0.83,5
U1101,Reception,D47,0.91,0.75,3
U2792,Formal,D179,0.65,0.89,4
U366,Wedding,D154,0.75,0.84,5
U1932,College,D70,0.92,0.82,4
U2066,College,D116,0.81,0.66,4
U2109,Party,D121,0.82,0.73,4
U276,Reception,D166,0.85,0.99,5
U3229,Wedding,D170,0.63,0.79,5
U4184,College,D68,0.93,0.99,3
U3735,College,D70,0.61,1.0,3
U3557,Wedding,D173,0.85,0.72,4
U3708,Formal,D74,0.86,0.74,5
U3350,Wedding,D2,0.96,0.78,3
U1967,Festival,D126,0.89,0.72,4
U709,Wedding,D176,0.83,0.72,5
U1522,Wedding,D23,0.73,0.94,4
U3740,Reception,D11,0.64,0.91,4
U3353,Festival,D105,0.7,0.6,5
U1585,Festival,D108,0.67,0.7,5
U4651,College,D70,0.71,0.8,4
U1321,College,D10,0.79,0.73,4
U3877,Party,D165,0.62,0.6,4
U3947,Reception,D58,0.97,0.94,5
U1811,Party,D151,0.93,0.6,3
U3195,Reception,D8,0.69,0.88,5
U4499,Festival,D106,0.7,0.64,3
U1653,Reception,D20,0.75,0.68,5
U1673,Reception,D15,0.87,0.76,4
U2545,Festival,D102,0.79,0.76,5
U4864,Festival,D111,0.83,0.81,3
U2396,Festival,D106,0.71,0.8,3
U1402,Party,D81,0.8,0.74,5
U4297,Party,D174,0.81,0.85,4
U3716,Formal,D144,0.76,0.96,5
U2875,Wedding,D94,0.68,0.77,3
U3872,Formal,D104,0.88,0.82,5
U4573,College,D130,0.81,0.79,3
U2915,College,D194,0.71,0.8,3
U1641,Festival,D69,0.65,0.95,4
U2828,College,D19,0.76,0.88,3
U1495,Formal,D125,0.76,0.67,4
U1769,Party,D174,0.79,0.77,5
U1927,Formal,D125,0.68,0.78,5
U2206,Wedding,D30,0.61,0.83,5
U2190,College,D146,0.67,1.0,5
U1448,Party,D42,0.75,0.67,5
U1838,Formal,D74,0.62,0.64,4
U947,Party,D158,0.98,0.63,5
U1970,Party,D1,0.67,0.69,3
U3522,Formal,D64,0.61,0.96,4
U3369,Wedding,D176,0.74,0.94,3
U3060,Formal,D18,0.99,0.73,5
U2431,Formal,D64,0.95,0.67,4
U3136,Wedding,D176,0.76,0.92,5
U1955,Formal,D149,0.86,0.95,3
U3484,Reception,D11,0.63,0.87,3
U3649,College,D194,0.62,0.64,3
U548,Reception,D46,0.92,0.96,3
U4280,Reception,D5,0.86,0.91,4
U4986,Party,D128,0.69,0.6,5
U3784,Reception,D87,0.66,0.86,4
U450,College,D33,0.67,0.71,5
U4653,College,D194,0.76,0.76,5
U581,Formal,D38,0.96,1.0,3
U4963,Party,D76,0.69,0.68,5
U2087,Formal,D104,0.91,0.99,4
U4277,Reception,D188,0.8,0.89,3
U3855,Reception,D166,0.85,0.78,4
U3290,Wedding,D90,0.93,0.99,4
U330,College,D68,0.86,0.82,5
U3261,Reception,D166,0.63,1.0,3
U561,Wedding,D140,0.64,0.78,5
U1382,Wedding,D190,0.72,0.93,3
U972,College,D130,0.77,0.95,4
U3889,College,D3,0.75,0.93,4
U2749,Formal,D98,0.91,0.69,4
U1918,Reception,D120,0.86,0.91,5
U2700,Formal,D101,0.98,0.97,3
U1849,Reception,D44,0.97,0.85,5
U343,Formal,D179,0.88,0.82,3
U4044,Reception,D36,0.85,0.63,5
U4323,Reception,D141,0.92,0.8,4
U3353,Wedding,D167,0.71,0.96,5
U734,Formal,D142,0.92,0.67,4
U72,Wedding,D17,0.78,0.86,5
U3185,Formal,D171,0.95,0.78,3
U3161,Formal,D98,0.97,0.71,4
U3597,Party,D182,0.79,0.89,5
U2128,Formal,D67,0.92,0.98,3
U3340,Wedding,D150,0.64,0.75,3
U1871,College,D129,0.66,0.78,5
U3485,Reception,D110,0.98,0.88,3
U4264,Festival,D66,0.9,0.94,5
U4886,Wedding,D163,0.84,0.75,4
U2769,Festival,D62,1.0,0.9,5
U1328,Reception,D57,0.68,0.94,3
U3633,Formal,D7,0.82,0.91,4
U1354,College,D129,0.71,0.87,4
U3993,Reception,D47,0.66,0.67,5
U1105,Wedding,D176,0.96,0.75,5
U1785,College,D124,0.98,0.78,3
U1654,Party,D128,0.67,0.95,5
U3211,Formal,D77,0.63,0.89,3
U1165,Festival,D62,0.82,0.87,4
U307,Reception,D36,0.83,0.86,4
U3508,Party,D151,0.83,0.68,4
U369,Party,D54,0.87,0.98,5
U4651,Reception,D11,0.71,0.87,3
U3637,Festival,D114,0.92,0.91,5
U4031,College,D130,0.84,0.61,3
U4936,College,D10,0.91,0.96,4
U2329,Formal,D125,0.75,0.87,4
U3964,Reception,D200,0.66,0.76,5
U1982,Festival,D66,0.82,0.87,3
U525,Festival,D107,0.73,0.74,3
U914,Party,D135,0.77,0.61,4
U4338,Party,D109,0.67,0.68,4
U4080,College,D156,0.75,0.72,5
U4586,Festival,D62,0.87,0.87,4
U2049,Party,D42,0.94,0.72,3
U4894,Festival,D114,0.87,0.63,3
U3427,Festival,D117,0.9,0.77,5
U2736,Reception,D136,0.62,0.82,5
U491,College,D199,0.62,0.75,5
U2535,Festival,D197,0.87,0.71,5
U4241,Party,D51,0.76,0.86,4
U735,Festival,D197,0.87,0.79,5
U570,Wedding,D59,0.63,0.89,5
U2542,Party,D133,0.97,0.79,5
U213,Party,D182,0.96,0.88,4
U1771,Wedding,D154,0.88,0.71,5
U98,Formal,D18,0.71,0.86,5
U3952,Wedding,D82,0.65,0.81,4
U3888,Formal,D143,0.89,0.7,3
U3569,Wedding,D94,0.66,0.89,4
U2565,Wedding,D173,0.66,0.64,4
U2892,College,D35,0.89,0.65,5
U793,Reception,D15,0.68,0.86,3
U1088,Festival,D43,0.89,0.91,5
U3988,Formal,D64,0.93,0.76,5
U74,College,D155,0.89,0.62,5
U11,Formal,D77,0.92,0.86,5
U1915,Reception,D31,0.76,0.97,3
U1802,Festival,D66,0.7,0.75,5
U4466,Festival,D52,0.87,0.97,4
U687,Reception,D110,0.79,0.99,4
U4,Reception,D47,0.8,0.77,4
U2473,Festival,D114,0.91,0.95,4
U1746,College,D129,0.91,0.61,4
U4688,Formal,D38,0.63,0.85,4
U2580,Party,D192,0.98,0.89,5
U3320,Reception,D44,0.68,0.63,3
U3136,Wedding,D175,0.71,0.8,3
U4541,Wedding,D90,0.62,0.79,3
U1903,College,D33,0.98,0.94,5
U1504,Party,D109,0.95,0.85,5
U3371,College,D16,0.76,0.78,5
U415,Formal,D125,0.85,0.91,5
U3440,Party,D32,0.69,0.68,5
U1458,Wedding,D23,0.93,0.94,4
U1313,Festival,D62,0.99,0.64,3
U1482,Party,D182,0.88,0.9,3
U2511,Formal,D14,0.72,0.8,4
U4926,Party,D95,0.74,0.7,4
U2870,Formal,D144,0.77,0.63,5
U4351,College,D130,0.72,0.96,4
U4094,Wedding,D157,0.89,0.9,4
U2381,Party,D32,0.79,0.92,3
U2038,Formal,D77,0.89,0.81,5
U1881,Reception,D136,0.98,0.76,5
U4587,College,D10,0.8,0.85,4
U4514,Wedding,D17,0.71,0.7,3
U2319,Reception,D53,1.0,0.78,5
U4174,Festival,D131,0.84,0.94,3
U4209,Reception,D20,0.94,0.91,5
U2196,Party,D81,0.87,0.86,5
U1899,Formal,D185,0.82,0.99,4
U4290,Reception,D187,0.61,0.71,3
U381,Festival,D52,0.96,0.7,5
U4765,Festival,D34,0.72,0.97,4
U218,Party,D158,0.94,0.81,4
U1252,Formal,D38,0.74,0.81,3
U1232,Festival,D126,0.6,0.62,4
U2096,Party,D81,0.69,0.81,4
U3184,Formal,D55,0.76,0.78,3
U4735,Formal,D104,0.97,0.92,5
U4424,Formal,D77,0.69,0.7,5
U1244,Formal,D184,0.87,0.98,5
U3819,Festival,D106,0.83,0.76,5
U3583,Reception,D200,0.68,0.63,3
U4454,Party,D180,0.7,0.89,3
U1067,Formal,D98,0.87,0.84,5
U4791,Formal,D185,0.93,0.75,4
U2719,Festival,D197,0.88,0.76,3
U131,Reception,D60,0.79,0.69,3
U703,College,D61,0.85,0.91,3
U1954,Reception,D136,0.92,0.62,4
U2211,Festival,D9,0.98,0.76,3
U3990,Formal,D89,0.63,0.68,4
U2170,Party,D32,0.68,1.0,4
U2375,Reception,D139,0.93,0.96,4
U3452,College,D16,0.61,0.83,4
U2635,Reception,D189,0.63,0.78,3
U4050,Formal,D6,0.94,0.68,4
U3184,Party,D132,0.62,0.73,4
