user_id,event_type,dress_id,body_match_score,style_score,final_ratings
u589,formal,d89,0.93,0.71,3
u4121,wedding,d154,1.0,0.89,5
u2265,festival,d197,0.71,0.71,3
u3377,festival,d119,0.67,0.86,5
u1714,formal,d6,0.68,0.69,5
u2214,college,d3,0.61,0.61,4
u4066,formal,d74,0.74,0.82,3
u4408,formal,d164,0.97,0.63,4
u4291,wedding,d83,0.96,0.96,3
u1022,wedding,d24,0.75,0.9,4
u2172,wedding,d160,0.8,0.85,5
u1634,reception,d87,0.78,0.83,5
u4410,wedding,d167,0.63,0.89,3
u806,reception,d47,0.86,0.95,5
u259,formal,d185,0.91,0.96,4
u616,festival,d169,0.92,0.65,5
u1965,formal,d161,0.63,0.82,5
u1313,wedding,d86,0.69,0.7,4
u3661,formal,d22,0.79,0.87,4
u1099,party,d113,0.69,0.72,5
u3376,reception,d37,0.92,0.93,5
u28,reception,d11,0.77,0.95,4
u424,formal,d74,0.94,0.71,5
u4450,wedding,d82,0.8,0.73,5
u59,reception,d100,0.62,0.61,4
u2843,wedding,d196,0.91,0.7,3
u4515,reception,d110,0.92,0.81,4
u2634,festival,d105,0.97,0.77,4
u1051,formal,d149,0.77,0.64,5
u109,formal,d55,0.95,0.78,4
u2547,college,d35,0.72,0.75,5
u4988,formal,d125,0.7,0.87,4
u2536,festival,d66,0.93,0.6,5
u1105,party,d158,0.63,0.99,5
u2581,reception,d181,0.74,0.99,4
u3227,festival,d119,0.9,0.82,3
u2713,party,d54,0.73,0.73,3
u2063,reception,d189,0.75,0.63,5
u255,wedding,d118,0.63,0.63,3
u2273,college,d63,0.76,0.9,4
u4550,party,d165,0.7,0.65,4
u2453,reception,d87,0.7,0.97,3
u4002,party,d40,0.73,0.61,4
u1794,formal,d6,0.75,0.76,5
u1624,college,d155,0.62,0.86,3
u2730,reception,d110,0.66,0.81,5
u2284,party,d174,0.93,0.97,3
u4852,reception,d60,0.65,0.92,4
u2226,college,d68,0.98,0.98,3
u3730,college,d172,0.74,0.93,3
u560,formal,d96,0.83,0.81,5
u3286,formal,d7,0.72,0.73,3
u2087,wedding,d196,0.62,0.95,4
u2566,formal,d185,0.98,0.63,4
u3847,college,d16,0.67,0.62,4
u1563,reception,d103,0.65,0.82,3
u4122,party,d42,0.81,0.75,4
u3431,reception,d139,0.72,0.85,4
u575,college,d129,0.84,0.93,5
u1506,festival,d117,0.93,0.95,3
u3330,festival,d106,0.62,0.75,5
u376,college,d130,0.64,0.82,5
u2301,wedding,d140,0.67,0.72,4
u4609,festival,d197,0.7,0.82,5
u3854,formal,d123,0.98,0.87,5
u1062,reception,d120,0.77,0.66,3
u1730,reception,d12,0.95,0.95,5
u3719,formal,d161,0.63,0.64,4
u1404,formal,d71,0.81,0.66,3
u2018,formal,d22,0.75,0.68,4
u118,party,d113,0.98,0.68,3
u1555,college,d146,0.9,0.91,5
u3127,formal,d185,0.7,0.65,3
u1122,formal,d142,0.7,0.93,5
u96,festival,d111,0.86,0.84,4
u3256,party,d128,0.89,0.89,5
u3638,wedding,d140,0.7,0.83,4
u2057,college,d33,0.89,0.8,4
u4016,formal,d101,0.97,0.66,3
u385,formal,d185,0.78,0.85,3
u2714,reception,d87,0.67,0.63,5
u2940,formal,d84,0.96,0.68,4
u3245,reception,d44,0.68,0.98,4
u2476,college,d16,0.73,0.68,5
u1693,wedding,d17,0.65,0.66,4
u672,festival,d111,0.93,0.9,5
u2270,wedding,d196,0.61,0.67,4
u3090,festival,d178,0.74,0.75,5
u2106,reception,d41,0.97,0.8,3
u2462,party,d51,0.68,0.72,5
u2071,college,d33,0.83,0.74,3
u2447,reception,d87,0.86,0.89,3
u3968,college,d70,0.87,0.92,5
u995,party,d192,0.65,0.95,5
u4744,formal,d145,0.72,0.79,3
u4856,college,d61,0.92,0.63,3
u3699,formal,d39,0.97,0.9,4
u4955,party,d78,0.84,0.92,3
u4656,wedding,d2,0.66,0.93,5
u1161,party,d109,0.92,0.75,4
u949,reception,d100,0.85,0.82,3
u1545,wedding,d83,0.83,0.88,3
u161,college,d156,0.74,0.98,3
u108,formal,d159,0.7,0.73,4
u4962,festival,d52,0.62,0.7,4
u3011,festival,d177,0.67,0.68,3
u4588,formal,d39,0.64,0.81,5
u1100,college,d63,0.86,0.72,4
u938,wedding,d94,0.81,0.84,3
u4875,reception,d152,0.81,0.97,4
u1964,wedding,d26,0.88,0.78,5
u4865,reception,d50,0.83,0.91,5
u749,festival,d92,0.96,0.72,5
u1412,reception,d46,0.75,0.62,5
u419,wedding,d140,0.77,0.78,3
u2600,wedding,d140,0.92,0.62,3
u2018,formal,d55,0.93,0.65,3
u4464,wedding,d59,0.78,0.77,4
u2184,party,d192,0.71,0.85,4
u1672,wedding,d160,0.81,0.88,4
u4018,formal,d149,0.73,0.98,4
u3535,reception,d58,0.83,0.74,5
u1574,wedding,d175,0.61,0.97,3
u1261,wedding,d28,0.89,0.89,3
u4071,festival,d111,0.8,0.88,3
u4553,festival,d183,0.74,0.73,3
u1746,college,d124,0.93,0.91,4
u931,festival,d88,0.75,0.88,4
u784,reception,d120,0.8,0.79,4
u73,college,d70,0.93,0.88,4
u3786,party,d109,0.73,0.84,5
u4469,wedding,d160,0.75,0.98,4
u4688,party,d165,0.99,0.66,4
u1449,festival,d115,0.96,0.64,3
u3631,wedding,d196,0.9,0.93,4
u888,reception,d141,0.91,0.78,3
u4987,formal,d96,0.79,0.86,3
u1027,party,d40,0.74,0.65,4
u2946,formal,d142,0.8,0.71,3
u2274,wedding,d134,0.61,0.93,5
u4965,wedding,d140,0.63,0.85,5
u3799,college,d155,0.86,0.99,5
u2239,formal,d127,0.67,0.73,3
u1137,reception,d139,0.93,0.69,3
u4401,party,d95,0.95,0.98,4
u834,wedding,d112,0.68,0.96,4
u2676,wedding,d24,0.82,0.97,4
u1179,party,d135,0.81,0.81,3
u4286,college,d35,0.69,0.85,3
u2831,wedding,d2,0.84,0.99,4
u173,wedding,d140,0.64,0.96,5
u2812,formal,d96,0.72,0.92,4
u50,wedding,d82,0.67,0.72,3
u2478,college,d130,0.96,0.88,4
u4833,college,d194,0.94,0.7,5
u2363,formal,d71,0.67,0.91,3
u3439,wedding,d160,0.91,0.63,5
u616,wedding,d97,0.66,0.88,3
u3387,reception,d46,0.97,0.73,4
u3622,wedding,d29,0.64,0.97,4
u4304,party,d85,0.67,0.92,4
u439,reception,d37,0.98,0.76,5
u2776,reception,d181,0.66,0.97,5
u102,college,d155,0.89,0.95,4
u1664,festival,d34,0.66,0.82,3
u508,college,d146,0.61,0.9,5
u1087,wedding,d83,0.83,0.61,5
u3319,college,d122,0.82,0.9,4
u1115,formal,d98,0.63,0.98,4
u4062,wedding,d170,0.97,0.78,4
u2199,festival,d148,0.71,0.8,3
u1370,festival,d49,0.95,0.72,5
u2254,wedding,d175,0.94,0.99,5
u6,college,d33,0.65,0.69,5
u992,college,d130,0.78,0.99,4
u1967,reception,d5,0.99,0.94,4
u3217,reception,d136,0.73,0.65,3
u462,party,d113,0.69,0.97,5
u599,reception,d166,0.87,0.92,4
u1416,festival,d178,0.87,0.89,5
u4910,party,d191,0.83,0.77,5
u1430,wedding,d59,0.92,0.84,3
u3641,wedding,d112,0.94,0.83,5
u4830,formal,d159,0.73,0.69,5
u4151,party,d165,0.93,0.62,4
u2980,wedding,d83,0.78,0.93,5
u3643,wedding,d196,0.65,0.99,5
u886,reception,d15,0.93,0.9,4
u253,formal,d6,0.9,0.82,3
u1380,college,d194,0.89,0.82,4
u1363,festival,d66,0.74,0.88,4
u1200,formal,d164,0.78,0.87,4
u2768,college,d93,0.96,0.7,4
u2944,party,d191,0.72,0.8,4
u2808,wedding,d26,0.92,0.93,3
u4314,festival,d178,0.61,0.95,3
u1285,festival,d92,0.91,0.72,4
u3517,festival,d197,0.62,0.82,5
u4933,formal,d7,0.98,0.61,5
u822,college,d35,0.64,0.89,5
u4780,party,d76,0.85,0.87,5
u4089,party,d174,0.65,0.83,4
u308,festival,d79,0.62,0.72,3
u609,formal,d18,0.62,0.79,4
u4258,festival,d52,0.89,0.91,4
u1216,wedding,d83,0.99,0.78,4
u4574,formal,d142,0.63,0.85,5
u4285,party,d56,0.74,0.69,4
u701,reception,d31,0.63,0.71,3
u1778,formal,d171,0.98,0.7,3
u3611,reception,d41,0.78,0.83,4
u917,formal,d7,0.95,0.87,5
u136,formal,d184,0.62,0.9,3
u239,festival,d119,0.68,0.78,5
u2526,festival,d62,0.8,0.84,4
u4229,party,d81,0.96,0.6,4
u3853,reception,d44,0.86,0.6,3
u1598,reception,d87,0.6,0.67,5
u4444,formal,d185,0.74,0.86,5
u4033,reception,d80,0.7,0.7,3
u366,formal,d67,0.72,0.8,3
u1994,formal,d77,0.72,0.64,4
u909,wedding,d28,0.74,1.0,5
u4304,party,d158,0.61,0.67,4
u2055,college,d13,0.82,0.91,4
u3461,wedding,d26,0.75,0.93,5
u1696,wedding,d134,0.73,0.75,5
u2955,festival,d177,0.62,0.89,5
u1378,wedding,d83,0.91,0.81,3
u910,college,d194,0.99,0.93,3
u2453,reception,d50,0.7,0.99,5
u3444,reception,d152,0.99,0.84,4
u3000,party,d113,0.83,0.69,3
u1114,reception,d47,0.85,0.76,4
u659,formal,d123,0.87,0.77,5
u2166,festival,d88,0.61,0.95,3
u447,college,d63,0.95,0.98,5
u2496,formal,d159,0.79,0.79,4
u4636,party,d54,0.81,0.79,4
u4275,college,d3,0.73,0.93,5
u2572,reception,d166,0.77,0.96,5
u4392,formal,d22,0.81,0.7,4
u114,formal,d159,0.83,0.8,3
u2911,wedding,d175,0.83,0.67,4
u1796,festival,d49,0.8,0.66,5
u1388,wedding,d196,0.92,0.73,4
u4222,wedding,d82,0.79,0.67,5
u4740,formal,d143,0.92,0.73,3
u815,wedding,d162,0.66,0.88,5
u904,college,d16,0.62,0.86,3
u1375,reception,d166,0.97,0.94,3
u2938,wedding,d160,0.93,0.85,3
u2223,party,d78,0.79,0.65,3
u2548,wedding,d97,0.63,0.61,3
u2045,wedding,d24,0.6,0.91,5
u3813,college,d122,0.63,0.82,5
u3171,formal,d75,0.72,0.6,4
u1893,college,d93,0.92,0.8,3
u2571,formal,d98,0.63,0.72,4
u3141,party,d151,0.9,0.82,5
u911,party,d81,0.94,0.67,5
u4585,formal,d71,0.69,0.67,5
u1081,wedding,d23,0.85,0.93,3
u2920,formal,d195,0.79,0.64,5
u1848,festival,d126,0.67,0.74,4
u1547,reception,d44,0.76,0.66,3
u2673,festival,d66,0.64,0.98,4
u4804,festival,d186,0.74,0.81,3
u3397,festival,d119,0.84,0.85,3
u3729,festival,d102,0.85,0.77,5
u1159,festival,d43,0.78,0.82,3
u2838,college,d194,0.65,0.84,5
u4021,formal,d6,0.83,0.78,3
u3495,college,d146,0.65,0.95,5
u2332,reception,d87,0.94,0.91,5
u876,wedding,d196,0.92,0.62,3
u685,wedding,d140,0.75,0.89,4
u3360,party,d109,0.66,0.89,4
u1248,reception,d103,0.72,0.7,3
u3519,formal,d84,0.97,0.93,5
u4029,wedding,d2,0.92,0.73,5
u3279,college,d124,0.62,0.8,4
u1473,party,d174,0.83,0.87,5
u4969,party,d158,0.79,0.67,5
u3216,college,d33,0.92,0.8,3
u4361,college,d16,0.63,0.79,3
u2968,reception,d12,0.66,0.85,5
u997,college,d91,0.9,0.63,3
u2405,reception,d12,0.93,0.67,3
u1864,formal,d7,0.8,0.89,3
u4502,wedding,d17,0.64,0.98,5
u986,reception,d187,0.66,0.75,5
u339,formal,d104,0.73,0.81,4
u291,reception,d58,0.96,0.97,3
u2887,formal,d7,0.84,0.76,3
u3274,festival,d138,0.62,0.89,5
u3577,reception,d193,0.66,0.67,4
u2050,college,d146,0.78,0.96,3
u4795,reception,d36,0.84,0.99,4
u4863,wedding,d162,0.9,0.77,3
u3915,wedding,d150,0.8,0.69,4
u3162,party,d192,0.66,0.7,5
u1875,wedding,d23,0.7,0.6,3
u3537,formal,d18,0.8,0.74,3
u4748,reception,d31,0.99,0.93,3
u1163,formal,d55,0.7,0.68,3
u852,party,d65,0.9,0.81,3
u1138,party,d158,0.61,0.81,4
u1224,party,d137,0.61,0.84,4
u2559,college,d63,0.93,0.72,3
u3311,college,d16,0.7,0.8,3
u685,college,d93,0.63,0.92,3
u3728,party,d132,0.75,0.99,4
u3745,college,d124,0.7,0.87,3
u2757,formal,d72,0.92,0.94,4
u1657,reception,d60,0.81,0.97,4
u3950,festival,d126,0.85,0.94,3
u3892,college,d130,0.96,0.8,3
u2168,formal,d96,0.78,0.63,3
u2974,party,d151,0.94,0.89,4
u2671,festival,d138,0.71,0.64,5
u2731,wedding,d118,0.71,0.74,3
u3835,college,d130,0.88,0.9,5
u4190,festival,d88,0.64,0.65,5
u3530,party,d42,0.63,0.66,4
u1702,party,d42,0.98,0.83,4
u4303,formal,d7,0.94,0.68,3
u3395,party,d54,0.8,0.63,3
u662,wedding,d97,0.94,0.89,4
u737,wedding,d26,0.93,0.98,5
u1306,college,d93,0.92,0.8,5
u3890,festival,d197,0.69,0.96,3
u644,party,d137,0.74,0.88,3
u4461,festival,d49,0.85,0.77,4
u4374,festival,d66,0.68,0.69,3
u35,reception,d181,0.79,0.64,4
u4414,formal,d89,0.97,0.84,3
u3581,formal,d144,0.98,0.87,5
u924,reception,d200,0.99,0.92,4
u3455,formal,d171,0.95,0.97,5
u4598,reception,d200,0.64,0.73,3
u3669,festival,d88,0.97,0.95,5
u1142,festival,d111,0.78,0.83,5
u694,reception,d152,0.66,0.88,5
u2518,formal,d67,0.6,0.63,3
u3205,wedding,d154,0.98,0.95,3
u4790,formal,d98,0.99,0.64,5
u4488,formal,d149,0.88,0.75,5
u1911,formal,d38,0.91,0.71,5
u813,reception,d139,0.93,0.83,4
u3940,formal,d123,0.63,0.75,4
u2057,reception,d120,0.9,0.77,3
u583,festival,d52,0.71,0.97,5
u99,formal,d72,0.78,0.96,4
u525,festival,d34,0.95,0.8,3
u524,party,d137,0.61,0.67,4
u794,party,d128,0.96,0.64,3
u4680,college,d156,0.67,0.72,5
u4506,reception,d12,0.77,0.61,4
u1796,reception,d53,0.83,0.79,3
u3806,college,d129,0.76,0.91,3
u3234,party,d56,0.62,0.94,4
u4153,wedding,d175,0.99,0.97,5
u1154,college,d199,0.87,0.78,3
u500,formal,d38,0.81,0.78,4
u2712,reception,d187,0.76,0.86,4
u3479,formal,d74,0.84,0.61,5
u1709,reception,d187,0.67,0.81,5
u627,wedding,d112,0.68,0.68,5
u4436,formal,d71,0.68,0.65,3
u477,festival,d102,0.67,0.82,5
u2890,party,d192,0.88,0.68,4
u4317,reception,d8,0.63,0.8,5
u3804,reception,d5,0.9,0.81,5
u247,formal,d38,0.76,1.0,5
u3400,college,d16,0.89,0.68,5
u3507,reception,d58,0.76,0.7,4
u1570,festival,d25,0.97,0.7,3
u1503,wedding,d17,0.69,0.94,4
u2073,formal,d73,0.9,0.64,4
u2275,college,d3,0.98,0.6,5
u3790,college,d116,0.67,0.95,5
u199,reception,d36,0.92,0.8,4
u3702,reception,d193,0.88,0.88,3
u722,festival,d107,0.83,0.91,3
u1076,festival,d25,0.68,0.85,5
u1142,festival,d197,0.95,0.66,5
u1794,festival,d88,0.71,0.76,4
u4199,festival,d169,0.67,0.81,3
u4195,reception,d120,0.8,0.94,5
u4154,party,d151,0.99,0.92,4
u2958,festival,d43,0.69,0.66,3
u1484,festival,d25,0.85,0.65,5
u1135,college,d70,0.91,0.99,4
u1592,formal,d184,0.68,0.69,5
u2042,reception,d166,0.76,0.75,5
u2519,wedding,d175,0.61,0.68,5
u1489,college,d16,0.88,0.68,3
u4538,wedding,d97,0.86,0.91,3
u4422,college,d93,0.65,0.91,5
u4788,reception,d50,0.75,0.66,5
u1152,reception,d57,0.85,0.61,3
u2449,formal,d98,0.84,0.7,5
u4194,festival,d178,0.97,0.66,5
u4495,festival,d9,0.82,0.86,5
u2193,formal,d161,0.65,0.92,5
u3310,party,d192,0.93,0.96,5
u4126,festival,d115,0.94,0.93,5
u4560,reception,d50,0.77,0.93,3
u983,reception,d5,0.86,0.97,4
u3691,reception,d110,0.83,0.78,4
u2899,wedding,d4,0.79,0.98,3
u4688,reception,d46,0.79,0.97,3
u4946,festival,d115,0.86,0.65,5
u1262,wedding,d190,0.67,0.96,3
u2705,reception,d36,0.95,0.93,5
u691,formal,d159,0.95,0.98,5
u18,college,d70,0.9,0.71,5
u2029,formal,d184,0.83,0.64,4
u4146,festival,d178,0.85,0.93,5
u5,festival,d115,0.86,0.91,4
u2977,college,d124,0.98,0.86,4
u2851,wedding,d176,0.86,0.85,5
u995,wedding,d82,0.74,0.97,4
u379,reception,d136,0.73,0.99,3
u2487,college,d155,0.92,0.86,3
u4790,festival,d107,0.77,0.8,3
u3219,party,d95,0.89,0.64,5
u3877,college,d172,0.84,0.69,5
u1401,reception,d46,0.74,0.7,5
u4419,festival,d169,0.84,0.81,5
u616,party,d56,0.8,0.77,3
u3110,wedding,d134,0.62,0.92,3
u407,reception,d60,0.92,0.84,4
u4533,party,d81,0.98,0.72,5
u3735,college,d13,0.86,0.71,3
u1889,formal,d7,0.96,0.63,5
u2101,party,d56,0.77,0.95,5
u1912,college,d156,0.99,0.67,5
u3491,wedding,d97,0.73,0.64,3
u4929,reception,d152,0.89,0.61,3
u3880,formal,d55,0.85,0.91,5
u1597,formal,d84,0.67,0.95,5
u4643,party,d56,0.77,0.69,3
u1635,festival,d186,0.87,0.9,3
u232,wedding,d198,0.96,0.78,5
u3338,college,d130,0.62,0.89,5
u1238,formal,d48,0.98,0.94,5
u3882,formal,d195,0.75,0.81,5
u708,wedding,d160,0.85,0.88,4
u3123,wedding,d23,0.92,0.84,3
u3765,festival,d126,0.73,0.6,5
u551,formal,d18,0.97,0.79,5
u4980,formal,d38,0.76,0.75,4
u1495,festival,d169,0.82,0.99,3
u4140,wedding,d29,0.72,0.67,3
u2471,festival,d9,0.97,0.78,5
u2815,reception,d80,0.89,0.86,5
u4224,reception,d136,0.79,0.77,3
u1129,festival,d186,0.91,0.82,3
u260,festival,d88,0.64,0.83,4
u747,festival,d177,0.64,0.8,5
u1776,reception,d36,0.64,0.7,5
u2046,festival,d186,0.63,0.82,3
u3260,formal,d195,0.75,0.7,3
u2236,formal,d179,0.73,0.94,3
u1555,festival,d126,0.94,0.9,4
u3485,wedding,d150,0.91,0.72,3
u2697,reception,d58,0.69,0.7,3
u3715,festival,d108,0.95,0.98,3
u4200,formal,d7,0.64,0.83,5
u43,formal,d27,0.96,0.97,4
u4195,wedding,d30,0.88,0.67,5
u579,reception,d100,0.6,0.76,3
u2513,reception,d12,0.78,0.82,4
u4910,party,d137,0.93,0.73,4
u45,college,d61,0.63,0.6,3
u889,college,d146,0.92,0.87,4
u1888,formal,d72,0.97,0.67,3
u2716,college,d45,0.96,0.73,5
u2663,festival,d148,0.72,0.7,4
u3679,college,d16,0.73,0.66,3
u245,wedding,d26,0.64,0.74,3
u3721,reception,d5,0.87,0.73,5
u280,wedding,d97,0.69,0.93,4
u853,party,d128,1.0,0.74,3
u4102,formal,d27,0.95,0.94,5
u19,festival,d43,0.73,0.76,5
u1731,college,d33,0.65,0.93,4
u473,party,d81,0.78,0.87,5
u4922,festival,d9,0.96,0.65,5
u32,reception,d189,0.63,0.69,5
u262,wedding,d167,0.92,0.77,4
u4219,wedding,d28,0.85,0.6,3
u1650,reception,d15,0.88,0.81,5
u1159,party,d40,0.83,1.0,4
u974,college,d63,0.9,0.64,3
u4554,party,d54,0.65,0.77,3
u1422,festival,d148,0.67,0.62,4
u3081,wedding,d90,0.7,0.63,5
u4781,formal,d145,0.85,0.74,4
u3496,reception,d188,0.83,0.63,5
u4106,party,d192,0.61,0.96,5
u201,festival,d105,0.79,0.75,5
u4979,formal,d96,0.65,0.68,5
u4476,party,d165,0.72,0.8,5
u4769,festival,d186,0.73,0.83,3
u4867,formal,d38,0.68,0.96,3
u4276,formal,d7,0.8,0.98,5
u4903,college,d45,0.7,0.8,3
u1664,college,d93,0.85,0.85,4
u3087,festival,d52,0.62,0.66,3
u3619,wedding,d176,0.94,0.9,4
u459,formal,d195,0.94,0.66,5
u1113,party,d65,0.67,0.8,4
u1147,formal,d21,0.89,0.7,5
u2917,festival,d49,0.71,0.68,4
u3559,party,d165,0.71,0.75,5
u4150,formal,d143,0.73,0.86,3
u647,formal,d143,0.95,0.69,5
u4538,party,d121,0.99,0.89,5
u1593,college,d19,0.66,0.93,3
u79,reception,d100,0.61,0.64,4
u1211,formal,d89,0.64,0.96,3
u688,formal,d144,0.89,0.75,4
u2748,party,d54,0.66,0.66,3
u3796,festival,d62,0.92,0.91,5
u1984,college,d70,0.78,0.63,4
u2020,wedding,d198,0.75,0.84,3
u28,party,d128,0.71,0.65,3
u4996,reception,d136,0.81,0.77,5
u773,formal,d164,0.69,0.73,3
u2540,festival,d183,0.68,0.96,4
u3572,reception,d41,0.87,0.98,4
u3926,festival,d115,0.99,0.88,3
u217,festival,d197,0.74,0.79,5
u65,festival,d131,0.78,0.71,3
u3706,formal,d7,0.69,0.84,5
u1078,reception,d8,0.62,0.76,5
u4361,festival,d178,0.6,0.84,4
u3703,wedding,d175,0.73,0.78,4
u2894,formal,d6,0.61,0.67,3
u3321,party,d51,0.69,1.0,5
u2600,festival,d102,0.64,0.79,5
u1286,college,d129,0.72,0.95,4
u4842,reception,d31,0.75,0.81,3
u1153,college,d63,0.94,0.9,3
u737,formal,d18,0.79,0.66,3
u674,college,d93,0.7,0.94,5
u3539,reception,d5,0.64,0.84,4
u4954,festival,d111,0.81,0.88,3
u1828,party,d109,0.72,0.87,3
u1814,reception,d20,0.67,0.64,3
u822,formal,d147,1.0,0.97,4
u2134,reception,d189,0.71,0.81,3
u468,formal,d159,0.61,0.88,3
u3304,formal,d14,0.81,0.86,5
u1636,festival,d153,0.7,0.91,5
u4706,formal,d14,0.71,0.93,3
u695,formal,d27,0.92,0.91,5
u3604,formal,d98,0.61,0.65,5
u3386,formal,d123,0.67,0.85,3
u4574,reception,d110,0.83,0.69,3
u3486,festival,d111,0.96,0.97,3
u2642,festival,d102,0.76,0.77,3
u4133,wedding,d196,0.92,0.73,4
u912,formal,d145,0.66,0.65,5
u1727,formal,d98,0.63,0.85,5
u212,festival,d9,0.62,0.84,4
u1942,reception,d46,0.64,0.87,3
u3381,party,d137,0.84,0.88,3
u1369,college,d122,0.71,0.98,5
u2657,party,d191,0.79,0.71,5
u4290,reception,d44,0.71,0.65,5
u771,formal,d147,0.8,0.94,3
u4985,formal,d98,0.7,0.84,3
u2671,formal,d39,0.64,0.9,3
u4250,wedding,d83,0.78,0.89,5
u2009,festival,d69,0.76,0.98,5
u1467,formal,d159,1.0,0.89,3
u3804,college,d146,0.71,0.8,5
u177,reception,d80,0.81,0.7,4
u2826,festival,d49,0.72,0.9,4
u2458,reception,d193,0.96,0.61,5
u3822,festival,d79,0.63,0.62,3
u2836,college,d93,0.93,0.81,4
u47,party,d109,0.78,0.69,5
u4590,formal,d159,0.66,0.69,5
u4861,formal,d14,0.62,0.87,3
u4667,wedding,d30,0.72,0.6,3
u3259,formal,d142,0.81,0.95,4
u3111,college,d194,0.67,0.94,5
u3466,reception,d8,0.69,0.87,3
u4045,college,d129,0.62,0.73,4
u4608,formal,d48,0.65,0.7,5
u4943,party,d65,0.88,0.69,5
u919,formal,d185,0.97,0.93,5
u1278,festival,d88,0.99,0.83,4
u3035,wedding,d82,0.7,0.92,4
u920,formal,d55,0.89,0.64,3
u1468,festival,d102,0.78,1.0,4
u2090,festival,d131,0.63,0.63,3
u795,party,d81,0.85,0.75,4
u3734,college,d124,0.97,0.72,5
u2364,reception,d120,0.97,0.74,3
u365,party,d132,0.74,0.63,3
u3995,formal,d145,0.76,0.84,4
u940,college,d155,0.92,0.64,4
u2716,party,d78,0.87,0.72,5
u2639,festival,d49,0.67,0.8,5
u4416,formal,d123,0.96,0.62,5
u3148,wedding,d162,0.82,0.94,3
u1065,wedding,d2,0.8,0.91,4
u1096,reception,d189,0.87,0.88,3
u3093,reception,d136,0.74,0.82,5
u2503,party,d192,0.7,1.0,4
u3188,wedding,d157,0.71,0.72,5
u2668,college,d61,0.92,0.72,5
u2355,reception,d166,0.98,0.8,4
u1304,reception,d15,0.61,0.76,4
u3807,formal,d144,0.84,0.92,5
u4779,reception,d58,0.6,0.88,5
u3082,college,d70,0.94,0.65,3
u199,wedding,d170,0.98,0.65,5
u2312,formal,d18,0.72,0.71,4
u2807,college,d35,0.7,0.87,5
u2924,college,d116,0.73,0.82,4
u4259,party,d95,0.84,0.97,4
u3473,festival,d88,0.91,0.63,5
u2165,wedding,d29,0.75,0.95,4
u4838,wedding,d196,0.66,0.61,3
u3736,party,d65,0.85,0.99,4
u463,college,d129,0.96,0.83,3
u3738,reception,d120,0.63,0.63,5
u4345,formal,d104,0.7,0.68,3
u3583,formal,d64,0.88,0.66,5
u970,formal,d27,0.89,0.73,4
u2500,college,d194,0.88,0.92,4
u2967,formal,d21,0.87,0.63,5
u1937,festival,d102,0.94,0.77,4
u4522,wedding,d29,0.67,0.85,3
u330,wedding,d157,0.74,0.66,4
u2712,festival,d88,0.87,0.74,5
u3825,formal,d127,0.89,0.86,5
u4592,wedding,d83,0.82,0.74,3
u2847,reception,d110,0.72,0.81,4
u4183,reception,d80,0.96,0.93,3
u926,wedding,d112,0.9,0.8,4
u2953,party,d65,0.7,0.93,3
u1478,college,d199,0.89,0.95,5
u3373,party,d191,0.8,0.6,4
u3055,party,d192,0.61,0.64,3
u2370,reception,d53,0.94,0.99,3
u2498,reception,d41,0.88,0.78,5
u3802,wedding,d163,0.79,0.68,5
u1905,college,d19,0.66,0.69,4
u3014,wedding,d157,0.69,0.87,5
u3322,college,d172,0.95,0.93,5
u4729,reception,d188,0.69,0.74,5
u4704,formal,d142,0.79,0.97,3
u4093,wedding,d173,0.72,0.99,3
u868,formal,d147,0.91,0.87,3
u4860,festival,d25,0.7,0.82,4
u3865,college,d194,0.94,0.77,5
u3378,party,d151,0.63,0.88,5
u3083,wedding,d83,0.66,0.94,4
u2515,formal,d179,0.97,0.66,3
u3778,formal,d159,0.99,0.87,4
u4495,college,d122,0.76,0.66,4
u114,formal,d77,0.63,0.79,3
u1924,college,d35,0.68,0.8,4
u4125,party,d128,0.73,0.97,3
u3796,college,d68,0.85,0.67,3
u4024,reception,d41,0.75,0.77,5
u3357,wedding,d118,0.81,0.93,3
u344,formal,d123,0.98,0.92,4
u1332,wedding,d160,0.71,0.84,4
u1391,reception,d103,0.73,0.92,5
u4377,wedding,d90,0.9,0.81,3
u1964,wedding,d163,0.63,0.68,4
u2978,college,d61,0.6,0.82,3
u2114,formal,d72,0.98,0.8,5
u3268,formal,d123,0.69,0.87,5
u3888,wedding,d170,0.76,0.65,4
u4333,wedding,d170,0.98,0.74,5
u2283,wedding,d90,0.84,0.8,3
u2039,wedding,d30,0.94,0.92,3
u4441,wedding,d154,0.75,0.91,4
u3866,party,d76,0.71,0.86,4
u2482,college,d199,0.79,0.77,4
u743,formal,d101,0.8,0.86,4
u1142,party,d40,0.69,0.62,4
u4612,festival,d183,0.97,0.99,4
u763,college,d116,0.88,0.6,3
u4650,party,d81,0.62,0.68,4
u2172,formal,d38,1.0,0.89,4
u332,reception,d5,0.83,0.98,5
u2530,festival,d69,0.77,0.81,3
u244,college,d63,0.9,0.95,3
u2751,wedding,d163,0.85,0.9,5
u2482,wedding,d83,0.78,0.95,4
u387,wedding,d30,0.98,0.61,4
u955,college,d91,0.73,0.86,3
u3250,college,d93,0.65,0.96,3
u1259,college,d33,0.89,0.85,3
u4019,festival,d186,0.82,0.77,4
u4536,reception,d20,0.93,0.67,4
u3068,formal,d77,0.92,0.86,5
u141,college,d122,0.73,0.91,4
